new_body,orig_body,size
55006,55664963250,23475879
55007,719772897366,23475141
55008,14134447435,23474760
55009,19787515072,23474650
55010,12831647984,23471648
55011,841369754180,23468328
55012,43375987382,23467666
55013,33788305637,23465324
55014,40902584110,23464789
55015,4240310410,23464684
55016,39678946652,23457381
55017,946174479,23457363
55018,59005146988,23455101
55019,841369744432,23453728
55020,4671367564,23453682
55021,56068438630,23449875
55022,43316123974,23446900
55023,36746986360,23446546
55024,33834567694,23444912
55025,12043479173,23443821
55026,16124697918,23443721
55027,841369736544,23441164
55028,8772085673,23439814
55029,19979004249,23439190
55030,19446879661,23438654
55031,56460751018,23438508
55032,29384269269,23438277
55033,35507667935,23437994
55034,841369752776,23434411
55035,38347884071,23433718
55036,56061127367,23431963
55037,30495724219,23430950
55038,11541424635,23428323
55039,55647435793,23422169
55040,41234240283,23422089
55041,841369749878,23419539
55042,48225907736,23417773
55043,42476349261,23415913
55044,14009527209,23409248
55045,11580182068,23408122
55046,49121022977,23406529
55047,39644788035,23405829
55048,38843495591,23402975
55049,42541439698,23397810
55050,13992622955,23396663
55051,47874783,23396190
55052,22779133629,23396142
55053,46615311909,23395384
55054,17728584739,23394561
55055,38858901536,23394144
55056,10755344477,23392772
55057,28122148583,23391740
55058,5884306690,23390364
55059,56475339681,23389313
55060,44928765828,23388004
55061,38839320184,23383530
55062,55650976493,23382065
55063,3411368576,23380249
55064,59804118307,23380162
55065,44600214667,23379351
55066,27591013522,23379009
55067,2209321049,23375837
55068,9913445948,23373752
55069,42558698309,23364809
55070,41248387231,23363044
55071,51133296875,23362066
55072,55230006700,23358381
55073,42507794712,23358090
55074,37606574339,23356464
55075,13263190365,23355846
55076,1707061370,23352665
55077,42529111294,23351326
55078,13802269439,23350917
55079,17332463908,23350846
55080,841369734357,23348389
55081,150620643,23348367
55082,841369737233,23347499
55083,22716085788,23345029
55084,61427496868,23344868
55085,24488984072,23344685
55086,19906525202,23341390
55087,42940237779,23341382
55088,35005889148,23338303
55089,45730850742,23337944
55090,41656108799,23334452
55091,40438377761,23331423
55092,20622288754,23329611
55093,868860497,23327595
55094,37134784866,23326188
55095,5825071777,23325090
55096,9999289834,23322821
55097,44510942174,23322719
55098,7483514704,23320033
55099,157656435,23319798
55100,56457253377,23316455
55101,16471651654,23315001
55102,37143347587,23310407
55103,38801626953,23307662
55104,841369734988,23303768
55105,49114342132,23303636
55106,841369731072,23302203
55107,2623248633,23301402
55108,841369730200,23300315
55109,28429248664,23299883
55110,15719694811,23298223
55111,56460672948,23297527
55112,841369730756,23293546
55113,5477970720,23291519
55114,41298901624,23288480
55115,55247500012,23287837
55116,44518183137,23285529
55117,41246782040,23284002
55118,21043145100,23282515
55119,21120223897,23281602
55120,7999832856,23281127
55121,37221112335,23280632
55122,41716368545,23280220
55123,24418037105,23277077
55124,17876685895,23275448
55125,6683475464,23274998
55126,33352836367,23272697
55127,16554079284,23272617
55128,841369732700,23272188
55129,23551179560,23271778
55130,841369731218,23271639
55131,34343776506,23268494
55132,16593578204,23268357
55133,17688881845,23264171
55134,38813226322,23263880
55135,1745267391,23262577
55136,35996643684,23258285
55137,22800981149,23254458
55138,30503036556,23251896
55139,841369732523,23251791
55140,841369730667,23251467
55141,841369734007,23250085
55142,26069752649,23249919
55143,23557894124,23248589
55144,43379997449,23248027
55145,15743862450,23247547
55146,11530336495,23245990
55147,2924214380,23245904
55148,14406794148,23244437
55149,31389428347,23243939
55150,31065694107,23242263
55151,7932542609,23237525
55152,5082045181,23237210
55153,24318940962,23235668
55154,43783078928,23232711
55155,841369738645,23231801
55156,11218454632,23230842
55157,43337071989,23226714
55158,6341040750,23221915
55159,16132798449,23221514
55160,25695239626,23220638
55161,841369746214,23220219
55162,841369739380,23220046
55163,56057473713,23218485
55164,39126580249,23217257
55165,55661390049,23213447
55166,5395772933,23213430
55167,24425731534,23213234
55168,21000338016,23212841
55169,5898857497,23212224
55170,56460756787,23210065
55171,9955824141,23208634
55172,45741893215,23208569
55173,3821724751,23207104
55174,14423415742,23207069
55175,55654197773,23204562
55176,32164179346,23203521
55177,841369746094,23201164
55178,44343179,23199400
55179,21113857443,23199318
55180,37513221482,23195824
55181,43355314737,23195750
55182,37541760805,23195085
55183,12581733018,23191684
55184,32208211021,23187647
55185,935168600,23186148
55186,56471328240,23184914
55187,27700553431,23183434
55188,25595170971,23179937
55189,841369745834,23177475
55190,841369752898,23173231
55191,841369738412,23170789
55192,24788960415,23165119
55193,40792683270,23164296
55194,55658127111,23163922
55195,2623212878,23162164
55196,19058582912,23162051
55197,47832424989,23158398
55198,26842028331,23156412
55199,12510746330,23155146
55200,21148322634,23155120
55201,2120719850,23151835
55202,34751662071,23151750
55203,9464216631,23151376
55204,27315787730,23150690
55205,53584498974,23149331
55206,45753097772,23148556
55207,42983557689,23148190
55208,841369750616,23147705
55209,38727348486,23147451
55210,35574879759,23146467
55211,36335809500,23145565
55212,140012375,23145065
55213,39212737165,23144149
55214,28447954100,23142482
55215,58587834049,23140400
55216,18272776923,23139323
55217,841369738307,23138542
55218,10420066637,23137523
55219,39249995382,23132025
55220,875941906,23131882
55221,49085767349,23128450
55222,4186963037,23126745
55223,56468141699,23126154
55224,841369730072,23121456
55225,34255340903,23118287
55226,51335253,23116737
55227,23550980125,23113861
55228,42466085767,23112436
55229,47840593508,23111941
55230,12425576263,23111814
55231,9616850780,23111489
55232,20647410388,23111058
55233,31007683168,23103723
55234,15326242988,23103681
55235,14077723370,23102039
55236,25227822282,23100639
55237,11996782752,23098406
55238,37580201561,23096702
55239,4279170579,23096503
55240,35582903359,23095503
55241,22751924752,23094828
55242,30947784520,23093356
55243,23573069538,23093239
55244,841369740723,23092644
55245,841369737159,23087269
55246,47021653756,23086220
55247,6709653233,23080463
55248,29263199555,23080161
55249,30991175691,23079394
55250,3015283815,23078298
55251,64738452486,23075509
55252,38004668698,23073053
55253,49444870840,23070924
55254,29306876868,23068856
55255,841369753342,23067633
55256,12350417159,23066901
55257,41260063645,23066170
55258,10809782505,23063962
55259,55650854630,23063348
55260,12403687294,23060355
55261,46224186180,23057254
55262,55247622105,23053666
55263,30138904610,23052955
55264,4674989550,23052445
55265,47804117036,23051348
55266,28969910214,23049781
55267,41221194456,23047477
55268,19507962350,23047384
55269,14809487236,23047237
55270,45381420445,23044892
55271,10825944932,23043178
55272,55251082959,23042990
55273,33004271300,23042532
55274,39548208429,23039971
55275,15238309766,23038415
55276,33838306481,23038213
55277,47836078247,23037510
55278,17462949978,23035956
55279,32648665268,23035049
55280,46662751143,23034949
55281,1809255468,23033958
55282,831552785755,23033079
55283,23210832771,23032213
55284,42888279611,23032201
55285,63468663527,23031651
55286,45811933506,23030762
55287,6206815588,23030156
55288,41638733658,23029040
55289,38377441988,23022448
55290,42173429195,23022231
55291,14034768146,23021707
55292,38454514358,23018416
55293,17837456749,23017649
55294,26460131016,23016411
55295,841369753090,23016058
55296,23974788475,23014197
55297,37466872836,23013459
55298,60221509813,23010708
55299,27262176319,23008459
55300,9111720601,23007530
55301,27361584502,23007217
55302,16980860565,23005266
55303,43700647344,23004538
55304,35945935676,23003109
55305,25191727931,23001429
55306,55654271887,23000690
55307,35936621353,23000518
55308,29695966933,22998332
55309,39201019412,22996298
55310,29699422504,22993909
55311,14806261508,22992310
55312,47914058,22992306
55313,841369751777,22989492
55314,34245514922,22986026
55315,2509807763,22984460
55316,841369733369,22983644
55317,10840949363,22982884
55318,52353746550,22982195
55319,19096840993,22981538
55320,50705135075,22981144
55321,34279834235,22980708
55322,12952820913,22979449
55323,27262141628,22976705
55324,56475372298,22975742
55325,32224678893,22974531
55326,15282883273,22973979
55327,15251204305,22973446
55328,21040270529,22970853
55329,35911028051,22969147
55330,11529708626,22968296
55331,49045045658,22968252
55332,22847442481,22967759
55333,41385095899,22966795
55334,12350417413,22966040
55335,55654393497,22964653
55336,16508011652,22962706
55337,56057436047,22960156
55338,27718949765,22958205
55339,36346973261,22958041
55340,13653767887,22957898
55341,27233836416,22955770
55342,42141816144,22954839
55343,903881687,22953428
55344,26851630189,22953414
55345,49081444620,22952433
55346,7957348412,22952184
55347,44603711332,22947185
55348,56053944456,22947044
55349,719942410692,22945297
55350,841369735173,22943388
55351,60617951076,22942623
55352,45767520206,22941796
55353,3440539174,22941685
55354,22847488877,22940922
55355,4671409115,22940281
55356,841369733588,22939738
55357,1370684367,22938922
55358,45341716537,22932873
55359,30113589363,22932720
55360,52361175423,22931676
55361,55651015778,22930637
55362,17736008121,22930488
55363,47874774,22928853
55364,55654278171,22928699
55365,27626029684,22927602
55366,42155773652,22927106
55367,41647660015,22926751
55368,841369732571,22926185
55369,33338485022,22924342
55370,9599000251,22924194
55371,22745163746,22921709
55372,55661467118,22921449
55373,35458261256,22921275
55374,15661636973,22920959
55375,55654553921,22919283
55376,43717516767,22918619
55377,39293551088,22917455
55378,841369745831,22914710
55379,27294286208,22914606
55380,841369730237,22912753
55381,11257796245,22912399
55382,19482139249,22911980
55383,64692409391,22910065
55384,28040196454,22909655
55385,40942482249,22909590
55386,7125470545,22908276
55387,841369750684,22905832
55388,2555443665,22905781
55389,56460672895,22902059
55390,28146951749,22899749
55391,32706642716,22899114
55392,65145214885,22898910
55393,14481085621,22898666
55394,16182753078,22895621
55395,56053982221,22895223
55396,841369730886,22895196
55397,12082196106,22894100
55398,23572480216,22890819
55399,58126618542,22889549
55400,841369729997,22889447
55401,41648364406,22887005
55402,28043693353,22886921
55403,20720237497,22886352
55404,15668838446,22886120
55405,39616282740,22885599
55406,55657853217,22885017
55407,58612011200,22881348
55408,26437104277,22880993
55409,28524139286,22877248
55410,5441876561,22874297
55411,37201922853,22870817
55412,5099501647,22869954
55413,841369747867,22868314
55414,36793208809,22866383
55415,14918755730,22866331
55416,3779477820,22864383
55417,23589970114,22863872
55418,55028411,22862768
55419,4207789849,22861491
55420,34997514956,22858719
55421,55650894851,22858106
55422,8739611396,22856645
55423,55654556367,22854213
55424,37152780819,22853539
55425,37128261408,22852248
55426,36276572458,22851730
55427,18152773410,22851329
55428,3011871576,22848610
55429,39641049063,22847271
55430,38337937172,22847093
55431,37523876039,22844362
55432,35066030319,22843847
55433,37534993359,22842822
55434,38341992318,22840963
55435,41335021112,22838495
55436,841369753702,22838460
55437,45737883663,22837154
55438,40074087793,22836760
55439,4271621628,22834252
55440,719775667648,22833424
55441,841369735863,22832770
55442,2612718033,22832168
55443,37559994585,22831612
55444,45398720035,22831198
55445,28199737026,22830774
55446,55654195471,22828397
55447,13300095997,22827970
55448,21856772547,22827649
55449,11151427749,22824971
55450,48271505183,22824854
55451,38865979654,22823395
55452,37092289116,22821841
55453,28033242697,22821499
55454,40000738955,22820621
55455,16642921031,22817525
55456,841369751724,22816048
55457,56064549265,22815699
55458,44178611423,22815140
55459,31368552502,22814509
55460,40928084985,22814026
55461,56061094457,22812255
55462,58166632441,22812255
55463,44534721902,22811495
55464,62683246409,22809234
55465,30177775789,22807186
55466,3415031970,22807023
55467,841369746914,22806302
55468,55654393862,22805858
55469,21588277512,22805338
55470,31697066852,22804774
55471,13231424448,22803658
55472,10738762694,22803070
55473,33456252860,22798358
55474,39200194557,22797496
55475,52782103613,22796767
55476,8294358520,22791410
55477,841369744685,22790948
55478,5841303997,22788746
55479,44600015412,22787530
55480,36370831741,22786427
55481,2509809244,22786379
55482,36628792192,22786106
55483,34733425793,22785198
55484,59329223323,22782877
55485,41638145170,22782128
55486,44921341298,22781867
55487,13247106316,22781571
55488,42048028090,22780327
55489,31418590210,22777005
55490,1366841327,22774690
55491,51971848738,22774423
55492,44607331644,22773948
55493,36682287351,22773574
55494,17781295615,22771664
55495,841369734022,22769102
55496,35993026191,22766105
55497,42136630906,22765927
55498,25249430838,22761986
55499,27308710321,22759932
55500,16153749823,22759710
55501,51412261,22759394
55502,17413470108,22758105
55503,14937268681,22757052
55504,46184670703,22755551
55505,841369732550,22755133
55506,28482627789,22754081
55507,6290974439,22752222
55508,22333438632,22750908
55509,48714166377,22750025
55510,5377965054,22748989
55511,55654554619,22746166
55512,40470561988,22742161
55513,12489328773,22740202
55514,14908531417,22740063
55515,46223631376,22739864
55516,14534262513,22736505
55517,55650973856,22736200
55518,42953886252,22735473
55519,26416031098,22734143
55520,42137803929,22734094
55521,18530775348,22732706
55522,49057394083,22732323
55523,16157445186,22731637
55524,40810955519,22730401
55525,841369730380,22729848
55526,44511658131,22729444
55527,841369745681,22728571
55528,25598947539,22727055
55529,10781329577,22723636
55530,37981637638,22722713
55531,55251193313,22719891
55532,44125900313,22719205
55533,34683379140,22719125
55534,24843290095,22718938
55535,34226570808,22716143
55536,38723999745,22713853
55537,40850771427,22712214
55538,44617866628,22710912
55539,24389769882,22709690
55540,30534833597,22709334
55541,55654506119,22704794
55542,22345069182,22702324
55543,44600136223,22698818
55544,5092731494,22698662
55545,41738182508,22696735
55546,10741072317,22694534
55547,31065146078,22693360
55548,841369753262,22691636
55549,19521954859,22688528
55550,37220315824,22687891
55551,55251084032,22678285
55552,27721858979,22677403
55553,12350417336,22674949
55554,841369743550,22674921
55555,841369745573,22672483
55556,44592940438,22672401
55557,34192138796,22671401
55558,841369753819,22670917
55559,24877047872,22669938
55560,29781101396,22669580
55561,30973646371,22667513
55562,40428897855,22667284
55563,29303687276,22666897
55564,37517900538,22666747
55565,33816801039,22665794
55566,15687426002,22663976
55567,8685960305,22663607
55568,22027437615,22663305
55569,30517379624,22662971
55570,55647478290,22660872
55571,56457253553,22657788
55572,841369753889,22657482
55573,841369750432,22656678
55574,841369751886,22655323
55575,41209834893,22655176
55576,56064669320,22654412
55577,54409334091,22654249
55578,41274054628,22651389
55579,15758215833,22650725
55580,13639108164,22650126
55581,841369744148,22649512
55582,715201602177,22645331
55583,9071038703,22644184
55584,19471760534,22641943
55585,30987997984,22640475
55586,29239344395,22640308
55587,18309020942,22638637
55588,10923334215,22637669
55589,11979497186,22633527
55590,55647439654,22632850
55591,42147391643,22628605
55592,33883867887,22624051
55593,56882110872,22621435
55594,18160367361,22619114
55595,25161348620,22616248
55596,2623218469,22614438
55597,715077816723,22613825
55598,6595787736,22613564
55599,8410108389,22608838
55600,841369737121,22606801
55601,4604233948,22601898
55602,41320519646,22601518
55603,841369736852,22600626
55604,26466185773,22599811
55605,47865047654,22599768
55606,55244236772,22599614
55607,841369744440,22596585
55608,34680479195,22594778
55609,45391948579,22592082
55610,48620777361,22591951
55611,56460711136,22590354
55612,139896103,22589584
55613,31022343668,22589335
55614,28019445752,22586557
55615,12139780690,22585737
55616,27665332786,22581528
55617,55661348846,22577333
55618,6701756561,22577240
55619,28039808391,22575493
55620,44593018043,22574605
55621,841369730658,22572700
55622,38776510551,22569828
55623,26893133182,22568951
55624,841369730271,22563015
55625,21148485896,22561701
55626,55647436861,22561050
55627,56057472063,22559737
55628,34698236763,22558089
55629,5449275342,22557577
55630,7912232694,22557318
55631,44610591945,22557269
55632,3401075603,22557154
55633,34735695757,22554286
55634,28433026896,22553470
55635,841369753787,22551632
55636,37873846653,22551381
55637,22741511872,22550884
55638,841369750847,22550416
55639,714951260833,22550294
55640,11650381194,22547344
55641,38816802177,22547289
55642,39200197945,22546221
55643,841369736524,22545437
55644,2541489527,22545101
55645,44376505,22543788
55646,38748409153,22542673
55647,34276108157,22541945
55648,12478949694,22540663
55649,12124254933,22539954
55650,31454908246,22539380
55651,2187548792,22538982
55652,56464251248,22538954
55653,18198960865,22537261
55654,38697936252,22536136
55655,58105868901,22534701
55656,33003638901,22529386
55657,39664242309,22527267
55658,6673261566,22526746
55659,47856875327,22523194
55660,841369746515,22522559
55661,15648079490,22522052
55662,4196783695,22521826
55663,49869331559,22520895
55664,55657848137,22519773
55665,16936731138,22517756
55666,11120182703,22517511
55667,841369731148,22515985
55668,40862684503,22515422
55669,841369734316,22514573
55670,57292233063,22513543
55671,18690594302,22513481
55672,42976678631,22513427
55673,23490919790,22512700
55674,23208626963,22512637
55675,841369737607,22510989
55676,37585386799,22509650
55677,47419234621,22505898
55678,33042323780,22498870
55679,841369740134,22498869
55680,33820069443,22498629
55681,5081992957,22497720
55682,35093893128,22497500
55683,21517369059,22493076
55684,55647477747,22491887
55685,39228733754,22488168
55686,39991037005,22482320
55687,25634510890,22480655
55688,40096339925,22479694
55689,18169950547,22478590
55690,22769619640,22478391
55691,43289984219,22478047
55692,45845271232,22476741
55693,39586889490,22476598
55694,49455637498,22476159
55695,45760211262,22474498
55696,43371697736,22472499
55697,841369734093,22471247
55698,28103835131,22470607
55699,18223600486,22469657
55700,35964247615,22469260
55701,33021728466,22467639
55702,3846565726,22466332
55703,51490899,22465666
55704,44555991681,22465503
55705,15743948033,22465206
55706,23120265094,22463627
55707,19957319024,22461409
55708,21145104653,22460624
55709,715199757573,22458397
55710,40439821823,22457230
55711,41202713592,22457190
55712,36389739112,22456090
55713,37099639513,22455495
55714,56471366073,22453647
55715,20632942790,22452024
55716,47393374212,22450385
55717,47835500,22450300
55718,41233970568,22449019
55719,13361918932,22445994
55720,9500187409,22440609
55721,841369738648,22439909
55722,27259148753,22438434
55723,40067950923,22436577
55724,841369753360,22434495
55725,27197990152,22433881
55726,45432036832,22433832
55727,39679491712,22433526
55728,58951142131,22430063
55729,62687493539,22429954
55730,31889390854,22425056
55731,47835457,22425004
55732,26498219751,22424710
55733,62658613047,22423577
55734,13189641543,22422944
55735,841369740475,22422008
55736,32164969438,22418842
55737,27209201226,22418156
55738,17837456875,22417571
55739,36674664186,22416235
55740,40047867037,22413254
55741,2510358568,22412952
55742,42866267555,22412779
55743,841369737084,22411884
55744,12432920463,22411283
55745,24760619727,22411007
55746,21145302809,22410848
55747,36819621041,22408627
55748,841369746357,22408624
55749,10374510146,22407891
55750,18969790770,22402720
55751,21138849937,22400389
55752,38865422882,22399417
55753,23494893951,22399415
55754,24028151378,22397557
55755,26872890680,22397057
55756,44607411629,22396421
55757,12444129812,22396280
55758,28952888805,22396272
55759,17300037813,22395943
55760,25644968872,22395855
55761,34298073205,22395197
55762,51372956,22393633
55763,10002124043,22392432
55764,36297598111,22391975
55765,33816170298,22391934
55766,19939632094,22389347
55767,35157372929,22388983
55768,35458146341,22388254
55769,42155420491,22387396
55770,16929226453,22386383
55771,21884528647,22385227
55772,17833880642,22384985
55773,56460672947,22383652
55774,37224561670,22383097
55775,841369739908,22382490
55776,56457253728,22382427
55777,18103989924,22381909
55778,2152839518,22377469
55779,55647477991,22376690
55780,15008603658,22374353
55781,55654469833,22372027
55782,34605871635,22369638
55783,27636323840,22369044
55784,16929651767,22368997
55785,9154059109,22367980
55786,55650775222,22367566
55787,14182587868,22367524
55788,15237054664,22365970
55789,34276719882,22364882
55790,44582283881,22363972
55791,21160115532,22362075
55792,9074616955,22357219
55793,841369739221,22357005
55794,35953479697,22354933
55795,55650895330,22354619
55796,33487538943,22353328
55797,48678365728,22352810
55798,841369744529,22352372
55799,54910506,22352036
55800,42456103692,22349541
55801,50340965501,22348555
55802,12850044723,22347170
55803,25928912066,22341891
55804,16224770069,22341449
55805,42166538535,22341385
55806,21860195210,22340411
55807,24315520662,22340055
55808,55247578691,22339415
55809,49855221666,22338489
55810,35112246609,22337845
55811,58127050143,22337195
55812,48270646792,22336160
55813,841369731832,22335842
55814,16497173278,22335166
55815,9185184275,22334271
55816,19058698464,22333895
55817,2965960095,22333228
55818,43279563117,22333159
55819,32663450616,22330667
55820,27337401693,22328451
55821,841369734075,22320502
55822,64720985562,22319347
55823,2594322944,22318072
55824,51372980,22317502
55825,841369737997,22316937
55826,7116437819,22314908
55827,42124088353,22312068
55828,33375049483,22311896
55829,3755063017,22311006
55830,4678687956,22310988
55831,46641573518,22310935
55832,16889239517,22309084
55833,8757816025,22308601
55834,4565668430,22306822
55835,56871068791,22303237
55836,40896248030,22302251
55837,20996916119,22301620
55838,16195684104,22298955
55839,42126767800,22297413
55840,31400980030,22295396
55841,28942975346,22294822
55842,4660952944,22293428
55843,14038417783,22293045
55844,27335606855,22292266
55845,26010439345,22292141
55846,19394683524,22292122
55847,13260634328,22290877
55848,36356217448,22290638
55849,7932349320,22290307
55850,24775008773,22288417
55851,8747165086,22285586
55852,44090051592,22285482
55853,25274432622,22284907
55854,55647478291,22284720
55855,21519849259,22284012
55856,24867108610,22280378
55857,35968616752,22279875
55858,45001760387,22279459
55859,2209280307,22278304
55860,4257511546,22277728
55861,37120943282,22277670
55862,44175542382,22273442
55863,16595308034,22272201
55864,23178911471,22270867
55865,40440261169,22265313
55866,841369732101,22263147
55867,17285757720,22257384
55868,42953563112,22256854
55869,17324952964,22256548
55870,21025215525,22256229
55871,37538610494,22255526
55872,841369731879,22255226
55873,8724887451,22255052
55874,56475297873,22252754
55875,18633879176,22251731
55876,56457213568,22250965
55877,37173263022,22250190
55878,55658046723,22248412
55879,22677008382,22247140
55880,29731223792,22244476
55881,20252966974,22242106
55882,30633568178,22241635
55883,13988419119,22240403
55884,28599801241,22238084
55885,34755545055,22237091
55886,42969359426,22235423
55887,26002493320,22235261
55888,1327966317,22234496
55889,45781788926,22234353
55890,11976861911,22232656
55891,41231409132,22231305
55892,841369735852,22231196
55893,51525178426,22230942
55894,61434688709,22228673
55895,16939596796,22227942
55896,6276911287,22227561
55897,55654431438,22226840
55898,23123055786,22226727
55899,34221533452,22226515
55900,29805518117,22226296
55901,9523844117,22223489
55902,42133486685,22223005
55903,38370524206,22221068
55904,39234039835,22215882
55905,22680668433,22215215
55906,12464289238,22213608
55907,18693660986,22213606
55908,42890008203,22207755
55909,44298925,22205010
55910,43372763287,22204597
55911,22673989278,22200947
55912,44600015667,22199333
55913,18693619518,22197615
55914,28995568955,22195006
55915,15369787636,22194490
55916,55654433344,22193377
55917,40423627285,22191614
55918,36720884784,22191535
55919,16536907358,22190149
55920,41341982662,22189892
55921,12535550269,22189816
55922,42027632505,22189495
55923,56053982296,22184382
55924,8784537375,22184335
55925,40919354819,22183168
55926,15672051772,22182573
55927,7105351216,22181594
55928,16075685190,22180541
55929,25235638143,22175718
55930,40114298981,22173518
55931,11590718052,22171408
55932,10342050103,22171051
55933,9538591863,22170462
55934,35143859224,22169905
55935,55657851012,22167527
55936,9173667144,22167424
55937,26034966285,22167289
55938,38344620589,22166357
55939,841369753864,22165173
55940,841369744234,22163371
55941,31014994700,22163065
55942,22769976500,22160447
55943,40049398015,22159861
55944,9903547403,22159821
55945,51372966,22158616
55946,56460752155,22158001
55947,841369752751,22153514
55948,841369747382,22151366
55949,65916712425,22149998
55950,2597905877,22148849
55951,34259435309,22144185
55952,28154185772,22143028
55953,841369750389,22142096
55954,35448673302,22141897
55955,5057348324,22141416
55956,14876810964,22141168
55957,60207948993,22140817
55958,56471484838,22140239
55959,55247501289,22137659
55960,28914952857,22137493
55961,841369753521,22136321
55962,37557081710,22136110
55963,11243955646,22136084
55964,51571330,22135928
55965,44214971718,22134846
55966,56475333999,22131977
55967,841369732326,22123414
55968,44592901741,22123304
55969,841369752997,22123193
55970,38865979577,22123085
55971,56057476132,22121019
55972,41296427701,22118398
55973,17349870703,22118248
55974,18587382640,22117866
55975,37559206311,22117103
55976,29799099781,22116977
55977,35855410113,22115328
55978,36849650171,22114279
55979,23544768366,22113846
55980,15256312479,22112427
55981,31316437083,22108481
55982,3857818412,22107675
55983,40044446234,22105789
55984,841369740356,22105602
55985,18312556085,22104328
55986,16948943832,22103708
55987,44600135502,22102492
55988,28072308310,22099742
55989,55650742260,22099425
55990,7565038205,22095977
55991,24488782711,22094610
55992,17328918244,22094243
55993,45781166153,22093717
55994,42065997034,22093414
55995,42148498114,22092323
55996,22823198406,22081878
55997,7151145420,22081376
55998,841369732233,22078368
55999,55654273898,22075857
56000,41238482781,22073926
56001,35864450264,22072681
56002,51932469212,22071391
56003,23625668243,22070575
56004,36228539202,22070492
56005,841369733612,22069228
56006,25584798427,22068632
56007,14448572924,22068572
56008,33007065476,22067340
56009,39126545856,22064759
56010,21937202869,22062401
56011,30551617767,22061161
56012,24906612072,22059258
56013,40034937870,22059158
56014,43318598652,22058383
56015,26819435098,22056045
56016,841369738224,22055160
56017,29351717985,22053357
56018,26968554150,22052906
56019,43365768935,22052124
56020,51608832,22051889
56021,49459174791,22049320
56022,1766529977,22049223
56023,35882848174,22047417
56024,7928972945,22046166
56025,12432768948,22044648
56026,55247536631,22043135
56027,37528665211,22041377
56028,11251821974,22039953
56029,2509807750,22038501
56030,841369736523,22034447
56031,714952643820,22032905
56032,16139441192,22032631
56033,26360136848,22029114
56034,10459051907,22029102
56035,24732200575,22027459
56036,36810743307,22026634
56037,715159109532,22025921
56038,42451510285,22019904
56039,19503533218,22019448
56040,16238724125,22019341
56041,25210714300,22016693
56042,29434534507,22016607
56043,38351663336,22012015
56044,42943541276,22011833
56045,841369743225,22011719
56046,17434216358,22011406
56047,56050401396,22009782
56048,14516461679,22009050
56049,23593584640,22008018
56050,841369732311,22007787
56051,16974732765,22005281
56052,719772898508,22003374
56053,26391228556,22002930
56054,18609822873,22002499
56055,841369751694,22000933
56056,5074729732,21999027
56057,841369738206,21990190
56058,55654553101,21988324
56059,11576683583,21988264
56060,49884311553,21987536
56061,27297238899,21987263
56062,44218117691,21987097
56063,22762865622,21985987
56064,26137634673,21985380
56065,43775300914,21984097
56066,4972366255,21979169
56067,841369733121,21978129
56068,27733294039,21977720
56069,29274918209,21975607
56070,841369730748,21971468
56071,5092644602,21970037
56072,32648867344,21969088
56073,44963796270,21967436
56074,841369730347,21966868
56075,8664811880,21962695
56076,10341420981,21962140
56077,46989901382,21960779
56078,37969255766,21958560
56079,42065570573,21957830
56080,17695680756,21956983
56081,42580362160,21955000
56082,30212213304,21953059
56083,38059332047,21952710
56084,44596516892,21952345
56085,28142837830,21951868
56086,40052816882,21951015
56087,841369753366,21949605
56088,38737565442,21948631
56089,49056687827,21947661
56090,57285116345,21944999
56091,64692493166,21944310
56092,25627757777,21940894
56093,40097274842,21938720
56094,841369752744,21938081
56095,15407100936,21936878
56096,50304806656,21935090
56097,32214811459,21934208
56098,841369731661,21932120
56099,56061092954,21932031
56100,64741906766,21931781
56101,36664799538,21930935
56102,9577860560,21929567
56103,26041609854,21926763
56104,9560920695,21925951
56105,31707757759,21925537
56106,841369751862,21925077
56107,841369745670,21922095
56108,13240108555,21921371
56109,44190133752,21921109
56110,49448766249,21920734
56111,33081196017,21919498
56112,43807698123,21919094
56113,16168333887,21917960
56114,6315846376,21907714
56115,27768166963,21904730
56116,38436914886,21903989
56117,33036071436,21903725
56118,19931694403,21903707
56119,47382805070,21903096
56120,21113071023,21899881
56121,7098399979,21899644
56122,24036058976,21899525
56123,1689652807,21899278
56124,26063695893,21898239
56125,37998024174,21897352
56126,28044404443,21897134
56127,47429224235,21896284
56128,12560787126,21895246
56129,55272765739,21894277
56130,841369738659,21893336
56131,35550353015,21893233
56132,24721987878,21892138
56133,61866584561,21892127
56134,841369744864,21889852
56135,38912167942,21889803
56136,2590785624,21887688
56137,62630141236,21887224
56138,37914063934,21885620
56139,15715209409,21884601
56140,55661425369,21881199
56141,22769579716,21880931
56142,39589400484,21880575
56143,33848760086,21878886
56144,39148464621,21876741
56145,20735965354,21875938
56146,30545677015,21875529
56147,468765103,21874784
56148,42162886829,21874549
56149,11272963848,21873134
56150,55247540910,21872896
56151,40846642278,21867249
56152,59792839178,21866953
56153,39247082095,21866052
56154,5071307720,21860148
56155,14168914778,21859720
56156,16915106773,21857897
56157,29246418315,21857371
56158,27202077289,21856925
56159,42145039749,21856730
56160,841369734350,21855642
56161,45788903328,21851267
56162,56471803145,21851191
56163,28481206261,21847829
56164,21881224514,21845468
56165,46982906034,21845326
56166,40454644950,21844524
56167,841369744513,21843690
56168,42953472196,21843386
56169,37596158149,21843101
56170,18726294934,21841472
56171,56467832426,21841144
56172,33883515149,21840499
56173,15701104786,21836160
