body,boxed_size,full_size
24434774453,35101,110109
24845170832,35041,143405
24427738667,34958,34958
24434816387,34904,34904
24434812094,34898,34898
24024466374,34778,34778
24431273961,34754,34754
24834592753,34740,2459228
24434812002,34735,34735
24838092996,34724,35889
24434857422,34683,34683
24431236683,34679,34679
24434814079,34661,34661
24431282718,34582,34582
24434772892,34551,34551
24024427316,34547,34547
24020928039,34541,34541
24841671918,34537,34537
24024428012,34525,34525
24434853386,34509,34509
24017388213,34504,34628
24434819419,34428,34428
24841632002,34379,34379
24434854110,34374,34374
20324244881,34370,755518784
24434781356,34370,41901
24427740604,34324,34324
24431235190,34311,42570
24024427943,34297,163422
24841590437,34296,34516
24431284026,34247,34247
24434853497,34242,34242
24024466096,34241,34241
24841629842,34229,34229
24431276700,34219,34219
24434781950,34174,34174
24427738690,34163,34436
24431314256,34115,34115
24431274135,34031,34031
24431235857,33974,33974
24434814966,33966,104824
24427737608,33880,33880
24841630420,33872,33872
24024504428,33859,33859
24434815221,33845,33845
24431318180,33792,33792
24434811864,33786,33786
24841628173,33715,33715
24431320802,33709,33709
24845169371,33669,33669
24431283750,33646,33646
24020965402,33620,117199
24427700929,33598,99283
24431238368,33583,33583
24024504537,33537,33537
24431281128,33534,33534
24845167395,33480,33480
24845167612,33468,33468
24020928523,33421,33421
24434812677,33419,33419
24024466632,33347,33347
24024504431,33341,33341
20713412880,33327,651778044
24845166233,33315,33315
24024426269,33276,36312
24431319828,33185,114579
24845210066,33170,35090
24434851664,33131,37242
24434850646,33114,40661
24020928320,33098,33098
24020926839,33090,35211
24434818835,33051,33051
24427741441,33020,33020
24845205480,33008,33008
24020924414,32983,169326
24024503269,32947,37516
24845168609,32937,32937
24841669793,32913,32913
24431274139,32876,32876
24841633589,32867,104294
24431282022,32793,32793
24434811141,32734,32734
24427744246,32729,115278
24434858918,32636,32636
24431239509,32572,32572
24431314405,32571,32571
24838094517,32543,32562
24434818581,32530,42422
24431322221,32452,32452
24845171486,32426,32426
24431282021,32414,32414
24434815017,32413,32413
24020926138,32357,57249
24427736162,32328,276166
24434814608,32300,32300
24431277635,32262,32262
24431273956,32203,32203
24838131390,32129,32129
24431316549,32117,32117
24431279191,32010,32010
24431279107,31908,31908
24838093506,31901,31901
24845167110,31877,31877
24434857037,31847,31847
24838092112,31795,31796
24431314537,31762,31762
24838054421,31739,39798
24427779670,31722,31722
24431278634,31680,31680
24020965947,31672,37295
24845169295,31664,31664
24427777336,31643,31794
24841669763,31609,116134
24427744299,31584,33853
24434815492,31573,31573
24431275996,31572,31572
24841629281,31528,31528
24845168809,31520,31520
24020886865,31460,584405
24431240111,31453,31453
24431318473,31439,31439
24431316353,31346,31346
24841667470,31330,31330
24845168653,31327,31327
24841670394,31315,31315
24841632671,31292,31292
24434853601,31242,31242
24841628797,31240,31240
24431237459,31237,31237
24845126491,31235,31317
24841597201,31212,31212
24845127793,31205,497239
24431314404,31189,31189
24024466748,31134,31134
24431279313,31022,31022
24841594315,30948,47882
24431235469,30933,31860
24434850904,30903,30903
24841669420,30785,30785
24431284460,30784,30784
24431316424,30735,30735
24434818008,30716,30716
24020925967,30716,74699
24845209419,30497,35184
24431280322,30453,30453
24841631706,30448,30448
24024503792,30423,30423
24431279050,30412,30412
24434853583,30397,102895
24841630209,30379,30379
24024464986,30358,43495
24434819526,30328,30328
24434782374,30292,33511
24838053323,30276,34186
24434817262,30230,30230
24431276201,30224,30224
24841598248,30205,72251
24020927471,30193,30193
24024465312,30160,32789
24431235777,30135,30135
24431318614,30105,30105
24841591110,30070,30070
24845167560,30069,30069
24434855283,29993,29993
24841631433,29925,29925
24845166216,29908,29908
24431276383,29883,29883
24431317573,29870,29870
24431278734,29846,29846
24427697922,29844,33509
24434813723,29833,29833
24431282227,29797,29797
24434854334,29795,29795
24431282958,29773,29773
24017387843,29769,30993
24434813062,29764,29764
24431243071,29712,29712
24431277047,29708,29708
24431316482,29705,29705
24431283574,29658,29658
24020927994,29650,29650
24841672006,29649,29649
24841628187,29637,29637
24841595000,29506,29506
24431279382,29496,29496
24434859776,29468,29468
24431315573,29468,29468
24838092601,29466,33411
24024464880,29387,66895
24431284320,29386,29386
24841630839,29325,29325
24431318478,29260,29260
24841631225,29235,29235
24841669648,29208,29208
24020967576,29171,29171
24431315213,29091,29091
16213534449,29083,403885480
24431318073,29009,29009
24431243197,28993,28993
24434814422,28983,28983
24434853364,28932,136438
24431316673,28930,28930
24841629984,28861,28861
24431275429,28850,28850
24431278125,28839,28839
24427781518,28825,28825
24434859887,28785,28785
24434775062,28766,28766
24024423655,28701,121643
24841633088,28684,28684
24838135689,28643,28643
24024465545,28641,29480
24845167066,28632,28632
24431276517,28620,28620
24434814540,28508,28508
24431321363,28502,28502
24431274488,28432,28432
24431315205,28408,28408
24845170214,28405,28405
24020926642,28393,28950
24845170232,28392,28392
24845208621,28384,28384
24845171447,28361,28361
24434856528,28358,28358
24845206564,28311,28311
24431281875,28264,28264
24431316753,28222,28222
24427741135,28220,32070
24841594908,28211,56704
24841629896,28187,28187
24020926819,28120,28618
24431278409,28087,28087
24841667582,28053,28053
24434815149,28048,28048
24431319047,28031,28031
24431273932,28028,28028
24845171242,28025,28025
24020927492,28004,28004
24845210186,27965,35066
24431314867,27945,27945
24838092154,27916,27916
24427739525,27909,32075
24841667593,27900,63032
24431281023,27898,27898
24841628073,27885,27885
24845210237,27883,34294
24434858021,27867,27867
24431234471,27861,27861
24017427695,27843,56096
24434772963,27814,27814
24845205588,27739,27739
24431277162,27718,27718
24431235749,27713,27713
24431313837,27675,27675
24427740971,27619,27982
24024503782,27602,27602
24434858867,27581,38587
24431275319,27567,27567
24431316519,27556,27556
24845209759,27472,27472
24841633271,27459,32822
24024425518,27454,38349
24431320006,27441,27441
24431236018,27439,30427
24431236214,27430,27430
24845129761,27350,27350
24431239749,27328,27328
24431277839,27306,27306
24020927098,27304,27304
24427738156,27300,27300
24434774791,27238,27238
24431314358,27237,27237
24434818277,27216,63354
24017428235,27214,33013
24431282658,27208,27208
24434813493,27197,27197
24841630413,27193,27193
24434813521,27173,27173
24431313790,27152,27253
24020927997,27139,27139
24431283904,27122,27122
24431274048,27095,27095
24845208823,27079,27079
24431321997,27067,27067
24020928005,27067,27067
24431282197,27063,27063
24427780513,27061,27061
24431316585,27040,27040
24845167736,27031,27031
24841629236,26928,26928
24841633102,26912,26912
24841671032,26904,26904
24427738237,26897,26897
24017386914,26892,35556
24434771996,26878,26878
22811242487,26820,1665011796
24024465057,26756,51350
24845206732,26707,26707
24431321375,26690,26690
24013851323,26616,425492
24841630316,26601,26601
24841633409,26596,26983
24841631401,26585,26585
24838093684,26572,31574
23607072924,26550,203571
24431282333,26537,26537
24024502152,26516,133860
24431319601,26501,26501
24841628415,26476,26476
24431322066,26370,26452
24841672440,26348,53446
24431281757,26348,26348
24020889576,26310,26310
24020928166,26305,26305
24020928020,26302,26302
24431276803,26283,26283
24838092115,26280,26280
24838093545,26279,26279
24431239563,26276,26276
24841599427,26254,52339
24431316258,26249,26249
24431314701,26233,26233
24431234624,26223,26223
24431280461,26207,26207
24434852042,26134,26134
24434813039,26113,26113
24434815668,26104,26104
24845168694,26063,26063
24841628684,26025,26025
24427740873,25981,25981
24841628799,25964,25964
24434816225,25959,25959
24434851202,25870,127243
24431245264,25828,25828
24020960323,25809,224952
24841673194,25795,26124
24434815235,25760,25760
24845208419,25735,25735
24841673209,25731,134837
24017428629,25712,25747
24431283245,25662,25662
24434777217,25624,25624
24841633484,25617,161374
24431282624,25611,25611
24020927793,25608,25608
24431277696,25549,25549
24431236830,25535,25535
24831018809,25533,2710109
24434818596,25519,25519
24431322085,25477,360457
24841632799,25476,25476
24434859846,25467,25467
24431275689,25439,25439
24431278888,25417,25417
24431274547,25360,25360
24020965227,25329,57615
24431276162,25270,25270
24431283089,25230,25230
24434815846,25226,25226
24845128160,25188,26181
24431278070,25158,25158
841369739903,25143,584506048
348297514577,25112,25112
24434851574,25077,25362
24434818174,25053,25053
24427701397,25050,25050
24845167768,25039,25039
24838092716,25028,25028
24431317856,25020,25020
24845171892,25020,25020
24431318974,25014,25014
24841628611,24989,24989
24841596744,24959,24959
24431235043,24950,24950
24845209020,24927,25876
24431282079,24923,24923
24427702251,24868,24868
24838090834,24864,24865
24020927190,24853,24853
24020927697,24837,24837
24431278063,24816,24816
24845206185,24809,24809
24845134102,24782,43677
24024465376,24780,27634
24020928599,24770,24770
24434858168,24737,24737
24431276978,24726,24726
24434853645,24715,24715
24845205143,24695,24695
24838092174,24688,24688
24845210974,24673,24673
24434815898,24641,24641
24020965946,24612,45579
24841633147,24610,39522
24431284071,24564,24564
24427775486,24545,149703
24845207103,24465,24465
24431234349,24461,24461
24431274299,24433,24433
24841596793,24419,24419
24845169843,24325,24325
24431280925,24315,24315
24845167279,24292,24292
24434818766,24281,24281
24434851610,24276,24276
24434857999,24219,24219
24845168957,24147,24147
24434773202,24140,24335
24427698272,24117,41079
24434852157,24110,53612
24427740664,24104,24104
24024428165,24098,24098
24434814270,24049,24049
24431234759,24021,24021
24024504609,24007,24007
24017388418,24000,29454
24431281901,23999,23999
24431316021,23995,23995
24431317311,23976,23976
24841590482,23941,23941
24020967776,23922,23922
24427740841,23910,35683
24434855655,23896,439226
24434812245,23830,23830
24427699895,23825,23825
24431321195,23810,57706
24434782440,23804,23804
24841632903,23788,28408
24427741588,23727,90481
24024424505,23726,463360
24020928201,23719,23719
24434812857,23705,23705
24020850822,23691,176329
24434819607,23675,24045
24845207470,23664,23664
24434817092,23648,23648
24431317953,23647,23647
24431240609,23646,23646
24431317156,23644,23644
24845169127,23621,23621
24431283774,23606,23606
24431314072,23604,23604
24020928553,23593,23593
24434773059,23591,51000
24431273628,23563,23563
24431282346,23512,23512
24427702116,23468,186312
24434818228,23444,23444
24845208871,23378,148163
24431277078,23317,23317
24434816419,23309,24493
24434780736,23291,93309
24845168437,23285,23285
24431318183,23279,23279
24841633076,23276,23276
24431273654,23259,23259
24841673488,23226,26694
24431234808,23218,23218
24434859823,23208,23208
24431274579,23200,23200
24020923567,23184,138328
24434812542,23172,23172
24431284048,23152,23152
24841671893,23088,23088
24841629525,23075,23075
24431237592,23066,23066
24845171622,23046,23048
24434857272,23018,23018
24431275904,23001,23001
24024425440,22971,128155
24024422628,22958,868662
24431281209,22948,22948
24020967100,22939,22939
24838133645,22932,36216
24020921655,22928,130669
24434813384,22887,22887
24431280231,22885,22885
24431278577,22872,22872
16567642875,22870,3140021100
24020928232,22818,22818
24024465709,22812,22812
24841630672,22801,22801
24431322399,22788,22788
24845168642,22780,22780
24431281987,22777,22777
24431322165,22773,22773
24431319436,22739,48038
24431276931,22727,22727
24845127818,22726,22726
24434811138,22723,22723
24845171707,22719,22719
24427741228,22711,22711
24020927977,22697,22697
24434777162,22680,22680
24434815853,22676,22676
24427784346,22643,22643
24434773464,22627,22627
24020925902,22627,43235
24020927189,22613,22613
24431314849,22597,22597
24431314764,22597,22597
24841628713,22580,22580
24841628796,22547,22547
24434856848,22528,22528
24431277341,22453,22453
24845209395,22449,71462
24845169451,22438,22438
24431317343,22438,22438
24841628990,22427,22427
24845170481,22376,22376
24431243921,22315,22315
24434777544,22310,27103
24017429673,22300,75254
24431239837,22294,22294
24838135196,22280,33879
24431284011,22274,22274
24431238529,22194,49109
24024466923,22169,22169
24845205623,22144,165614
24434814468,22120,22120
24434851971,22113,28717
24020927794,22103,22103
24434816727,22079,22079
24838135065,22066,25532
24024466113,22064,22064
24434811667,22055,22055
24020926256,22054,28756
24431316110,22030,22030
24020926620,22014,33585
24841673117,22013,62079
24434772611,21997,21997
24017349297,21995,75903
24431314743,21979,23074
24431313792,21974,21974
24431282036,21968,21968
24838136106,21922,77038
24434851060,21893,21893
24431322187,21888,21888
24845209284,21876,21876
24841668782,21838,21838
24841668231,21816,21816
24434850604,21805,21805
24845127252,21799,24208
24845172561,21791,30420
24431275447,21779,21779
24434854250,21750,21750
24434815905,21735,21785
24845169528,21711,21711
24431275331,21690,21690
24845206950,21677,21677
24845133086,21669,21669
24431276777,21636,21636
24431284171,21612,21612
24841631189,21605,21605
24431275745,21571,21571
23203713154,21566,2472598
24845210755,21560,21560
19913848199,21550,1164980060
24841599278,21529,39729
24434812326,21498,21498
24431321958,21484,21484
24024426231,21476,24204
24838091187,21457,94419
24841629633,21435,21435
24841631435,21413,21413
24431273877,21392,21392
24845205185,21391,21391
24841591590,21385,34697
24431317065,21383,21383
24020967618,21374,21374
24020927695,21362,21362
24020927356,21343,21343
24431278520,21329,21329
24431284304,21282,21282
24431282973,21264,21264
24024466574,21238,21238
24024423276,21203,110314
24431283679,21188,21188
24434817959,21178,21178
24017428655,21155,78900
24845170185,21138,93127
24431314216,21108,21108
24024466040,21107,21107
24431315121,21106,21106
24020926784,21098,21848
24845205755,21078,21078
24434851423,21076,21076
24434852048,21075,21075
24845206289,21072,21072
24845169493,21038,21038
24434855735,21031,21031
24841630708,21027,21027
24434811553,21021,21021
24434781037,21008,26260
24431234537,20983,20983
24024504502,20978,98130
24431315607,20972,20972
24845208953,20961,20961
24434855146,20938,20938
24434854335,20931,20931
24434811781,20893,20893
24434819332,20857,20857
24431277500,20845,20845
24431284596,20844,20844
24838091948,20838,20838
24431316291,20777,20777
24845206446,20768,20768
24431321480,20765,20765
24845206877,20765,20765
24431275089,20747,20747
24434859859,20740,20740
24427776298,20737,20737
24431317806,20696,20696
24845205270,20671,20671
24434859838,20661,20661
24434812691,20638,20638
24434819306,20610,20610
24431237967,20588,23691
24020928600,20578,20578
24024466647,20576,24788
24431275015,20570,20570
24841633176,20558,20558
24845211214,20552,77497
24431277533,20551,20551
24020927718,20550,20550
24431273562,20506,20506
24845166419,20489,20489
24841633363,20469,20469
24431275140,20467,20467
24431276874,20457,20457
24841633848,20455,22983
24841670161,20429,20429
24838133698,20426,20426
24020966746,20401,20401
24434777067,20394,28026
24024503605,20369,20369
24431315609,20351,20351
24017428508,20313,670995
24845166605,20311,20311
24431314316,20290,20290
24845205817,20285,20285
24434811751,20282,22652
24017389372,20277,20277
24845208043,20268,36372
24020967701,20248,20248
24434817096,20231,21062
24431317805,20158,21894
24845167504,20144,20144
24434771877,20133,20133
24841630751,20117,20117
24431283715,20081,20081
24841629304,20073,20073
24841633120,20071,20380
24845167275,20058,20058
24838134975,20056,36630
24431277419,20048,20048
24427736085,20045,31782
24434779280,20035,20035
24841592390,20034,20290
24431279621,19976,19976
24020926824,19973,21317
24020888505,19961,22407
24017428555,19959,19959
24845170709,19941,19941
24431235529,19931,19931
24841670643,19918,133859
24431236410,19914,24322
24841628380,19882,19882
24841631746,19880,19880
24841632610,19878,19878
24434858954,19876,19876
24434815812,19856,19856
24841632879,19792,19792
24431278244,19787,19787
24427741290,19785,19785
24024460279,19782,204131
24020928294,19735,19735
24020966509,19720,20767
24431281759,19680,19680
24020966581,19646,19653
24431314039,19639,19639
24434773103,19638,19638
24841667510,19637,19637
24431316725,19634,19634
24434819347,19626,35842
24431282724,19611,19611
24431318166,19604,34878
24841629204,19585,19585
24431280673,19575,19575
24838094203,19545,19545
24434816337,19544,19544
24434777316,19511,22062
24434858680,19459,19459
24431317296,19440,19440
24431314002,19428,19428
24434854251,19423,19423
24845205192,19406,19406
24434853842,19385,21828
24020890002,19384,19384
24845171605,19363,19363
24431278633,19356,19356
24431277260,19348,19348
24841631614,19346,19346
24841595103,19276,19276
24431234612,19275,19275
24845166389,19245,19245
24841669859,19243,19243
24845171715,19234,19234
24020928380,19222,19222
24431245019,19217,19217
24431314572,19192,19192
24434819122,19178,19178
24427743910,19130,19130
24845206190,19120,19120
24845168196,19118,19118
24845129545,19114,19114
24431321701,19104,19104
24434852568,19085,19085
24024425717,19081,56970
24434780446,19054,65656
24427703824,19052,19052
24431273962,19047,19047
24431240445,19043,19043
24841629497,19034,19034
24431274076,19023,19023
24431274269,19006,19006
24841668644,18996,18996
24431236070,18995,18995
24841589790,18983,18983
24434852684,18982,175721
24845171714,18956,18956
24431236516,18944,18944
24431274880,18929,18929
24431321407,18923,18923
24024504566,18921,18921
24841595538,18890,18890
24431316665,18872,18872
24431315439,18867,18867
24427697473,18858,156885
24841628735,18849,18849
24841629243,18833,18833
24845207505,18815,18815
24434811796,18813,18813
24431235966,18809,18809
24431313101,18808,18808
24024504085,18801,18801
24845169450,18792,18792
24434852116,18791,18791
24434816541,18787,18787
24431281970,18763,18763
24024427281,18741,18741
24434850751,18739,18739
24431314693,18736,18736
24434854272,18716,18716
24024504365,18708,18708
24841631064,18706,18706
24838092217,18700,44883
24434852164,18698,18698
24427775831,18668,18668
24024504422,18656,18656
24020928047,18647,18647
24431284339,18605,18605
24434782533,18584,18584
357900139722,18584,18584
24838053482,18582,25909
24434859928,18581,18581
24845205095,18572,18572
24434860081,18551,18551
24845170462,18539,18539
24431278174,18527,18527
24841671647,18512,132183
24434858230,18504,18504
24431277394,18476,18476
24431237049,18475,18475
24431274801,18472,18472
24431274153,18472,18472
24020925963,18439,31256
24431273714,18416,18416
24431280809,18410,18410
24434775664,18397,18397
24431275854,18395,18395
24841634262,18371,109030
24434851367,18363,18363
24431235672,18352,18352
24841629245,18341,18341
24431279105,18337,18337
24841593767,18318,18497
24024504140,18312,77115
24434851137,18284,18284
24431316288,18277,18277
24020928461,18259,18259
24845165804,18217,18217
24434856706,18210,18210
24845167310,18207,18207
24431282665,18203,18203
24434856664,18195,18195
24841672102,18176,18176
24434855929,18173,18173
24845206828,18162,132653
24434852375,18150,18150
24431283517,18115,18115
24431282085,18101,18101
24427781513,18093,28374
24427742738,18087,21173
24431274748,18080,18080
24431273665,18077,18077
24845128618,18060,18060
24841668888,18049,18049
24434818570,18040,18040
24431317006,18008,18008
24427740336,17965,17965
24845167636,17957,17957
24841631651,17957,17957
24024466009,17942,17942
24845168091,17927,17927
24431316682,17924,17924
24020888541,17894,23534
24431281531,17886,17886
24431280002,17868,17868
24845166079,17863,17863
24431316651,17839,17839
24431281751,17825,17825
24017389515,17824,80324
24431314109,17823,24419
24024465696,17820,17820
24024502311,17814,113054
24841628626,17799,17799
24431315229,17784,17784
24434856494,17784,17784
24845167963,17781,17781
24431318203,17777,17777
24845210069,17776,17776
24841667722,17774,18715
24431321914,17771,17771
24845206340,17760,17760
24020966226,17757,22118
24024427083,17747,17747
24434779766,17743,17743
24434817700,17739,17739
24841672756,17725,17725
24024466373,17709,17709
24431317993,17670,17670
24024466008,17654,17654
24020928548,17654,17654
24845205952,17645,17645
24434855337,17635,17635
24841628923,17627,17627
24020928381,17625,17625
24845209166,17625,17625
24845206808,17613,17613
24434850889,17603,17603
24434817144,17598,17598
24841668859,17560,17560
24431279957,17519,17519
24434811753,17458,17458
24431282979,17457,17457
24431276799,17457,17457
24845127754,17449,17449
24427737278,17434,17434
24845168548,17431,17431
24020927100,17425,17425
24431313698,17422,17422
24845170890,17395,17395
24841592868,17388,73076
24431283708,17372,17372
24431241817,17345,27594
24838132625,17339,17339
24431313819,17334,17334
24020927891,17333,17333
24434856304,17331,17331
24431283250,17324,17324
24838091875,17318,17318
24431313962,17310,17310
24841632432,17309,17309
24845168656,17297,17297
24431315509,17285,17285
24024426045,17283,25475
24024465590,17281,17893
24020926866,17278,18374
24434811496,17239,17239
24431277487,17230,17230
24434771943,17228,17228
24431322230,17223,26977
24431316152,17216,17216
24431277035,17199,17199
24841632971,17164,17164
24431321339,17135,17135
24841630966,17118,17118
24020890015,17095,17095
24427738337,17089,17089
24431281024,17069,17069
24845208061,17057,17057
24431281228,17049,17049
24841672657,17044,17044
24434811260,17032,18196
24434817886,17025,17025
24431237018,17022,24492
24841633859,17012,24015
24841632523,16999,16999
24431277969,16997,16997
24017388125,16991,16991
24431245400,16988,16988
24841628422,16963,16963
24434817878,16952,16952
24431235159,16900,16900
24434857421,16883,16883
24434818141,16877,16877
24024503175,16864,26597
24431276109,16839,16839
24024502353,16839,33541
24431318304,16825,16825
24431280277,16823,16823
24845205698,16812,16812
24841628503,16800,16800
24434815206,16794,16794
24020888734,16792,16792
24434815109,16757,17324
24427701058,16748,134322
24434818357,16728,16728
24431315448,16717,16717
24431282697,16717,16717
24434819570,16716,16716
24427782384,16710,222972
24431312788,16697,16697
24841668737,16672,16672
24020965801,16666,38652
24434819320,16629,16629
24024504180,16629,16629
17433989274,16622,3131305471
24020928323,16622,16622
24431274684,16614,16614
24845165770,16607,16607
24020927342,16600,16600
24431284306,16600,16600
24431316306,16590,16590
24434816798,16568,16568
24845206524,16566,16566
24431317935,16542,16542
24431236081,16541,16541
24841670229,16537,16537
24434779189,16518,16676
24020967685,16514,16514
24838092139,16510,17402
24431275070,16509,16509
24841632522,16498,16498
24024465269,16495,36073
24434818305,16492,16492
24841667560,16472,16472
24020927332,16453,16453
24431278548,16442,16442
24427779583,16405,79402
24431278710,16374,16374
24841633207,16373,16373
24841673127,16366,16366
24431283375,16365,16365
24431240380,16346,16346
24020967622,16340,16340
24431273964,16339,16339
24431318377,16338,16338
24841633074,16320,16320
24431283032,16314,16314
24020966618,16310,16310
24431282479,16309,16309
24434815746,16307,16307
24431284576,16304,16304
24841630949,16303,16303
24020927229,16303,16303
24431317389,16297,16297
24427701818,16293,53311
24431316916,16287,16287
24434815770,16243,16243
24434816973,16240,16240
24434772916,16227,16227
24431282272,16209,16209
24431317677,16204,16204
24024466635,16188,16188
24024465866,16177,16177
24017428402,16171,18782
24431277370,16164,16164
24431320498,16158,16158
24431275555,16154,16154
24434781683,16134,16880
24434771751,16132,16132
24431315608,16116,16116
24020889840,16100,16100
24427740721,16075,16075
24431283180,16061,16061
24434774790,16058,16058
24434812812,16034,16034
24434819424,16020,16020
24427702135,16014,48510
24434783409,16001,131648
24841632975,15998,15998
24431278992,15967,15967
24841673010,15950,15950
24434811629,15947,15947
24845208380,15946,15946
24431243331,15907,15907
24017428263,15904,20084
24020927676,15902,15902
24838132720,15901,15901
24431276333,15897,15897
24434854162,15896,15896
24845211069,15895,34196
24024465225,15887,203041
841369742160,15886,344648763
24841592378,15867,19235
24431284043,15866,15866
24431318146,15863,15863
24431283028,15835,15835
24838093972,15819,15819
24431318517,15809,15809
24431275620,15799,15799
24020889126,15743,15743
24841629110,15741,15741
24431321722,15740,15740
24431273558,15736,15736
24845212087,15722,29068
24845211911,15676,15676
24841633413,15671,20208
24838093826,15650,16501
24434811497,15639,15639
24434812315,15638,15638
24845166288,15636,15636
24838092641,15630,18774
24427703608,15629,301079
24434813017,15627,287426
24434857247,15612,58621
24845210916,15607,15607
24845167003,15604,15604
24841633476,15596,15596
24841633235,15595,15595
24024427960,15566,15566
24434853730,15553,17100
24427741858,15508,19772
24431238673,15503,15503
24431236390,15482,55397
24845169125,15472,15472
24431277905,15441,15441
24431279308,15427,15427
24431240072,15411,15411
24434815059,15396,15396
353077120415,15368,15368
24845170739,15362,15362
24845168122,15361,15361
24431313086,15352,15352
24020967623,15351,15351
24017427658,15342,51928
24431275146,15340,15340
24427778794,15339,15339
24020888281,15335,21697
24431278987,15326,15326
24841629663,15291,15291
24024465649,15272,15374
24427697725,15259,56250
24434852283,15256,15256
24434854495,15239,15239
24434811658,15229,15229
24431277906,15227,15227
24431314811,15203,15203
24431282140,15195,15195
24427738550,15179,22100
24431283062,15175,15175
24431276441,15167,15167
24434856533,15159,101015
24841669794,15152,15152
24024503690,15136,15136
24841630704,15136,15136
24841633414,15131,15131
24434811764,15116,15116
24020927140,15108,15108
24434852209,15089,15089
24431273647,15063,15063
24431313226,15054,15054
24434818211,15037,32743
24838131248,15027,173243
24845172256,15027,15027
24841629104,15020,15020
24434851135,15014,22051
24434811808,15005,15005
24841667749,15001,15001
24431313021,15001,15001
24434816008,15000,15000
24841633025,14999,14999
24431240195,14986,14986
24434815977,14984,14984
24841593987,14954,14954
24024465895,14947,14947
24845211574,14936,28056
24434812594,14920,14920
24431316947,14912,14912
24434819653,14898,14898
24845166071,14882,14882
24841629277,14880,14880
24841632294,14878,14878
24434819244,14868,14868
24841593000,14867,14867
24838133533,14864,50375
24434854045,14857,14857
24431315794,14846,14846
24845167611,14840,14840
24841599887,14824,18205
24431321304,14822,14822
24020927792,14818,14818
24841630277,14817,14817
24434774326,14816,23203
24020927339,14810,14810
24434859374,14800,14800
24434814938,14796,14796
24434774085,14786,14786
24020928084,14782,14782
24434773038,14773,19278
24431322282,14762,14762
24845170044,14759,14759
24841628372,14750,14750
24024466902,14726,14726
24434780561,14726,14726
24431280117,14724,14724
24020927044,14713,14713
24431317231,14701,14701
24838054770,14689,14689
24431238408,14687,14687
24845205096,14687,14687
24845205292,14684,14684
24841670381,14673,14673
24434817017,14663,14663
24431239056,14636,30067
24841633379,14634,14634
24431283136,14628,14628
24431315410,14624,14624
24841667704,14610,14610
24431316112,14600,14600
24020928057,14595,14595
24431316655,14594,14594
24434779524,14589,14589
24431277034,14585,14585
24431282030,14585,14585
24020964612,14574,76031
24845168340,14570,14570
24431281184,14560,14560
24431321090,14557,14557
24431236931,14544,14544
24841629800,14536,14536
24845168712,14528,33036
24434850486,14527,14527
24845208267,14527,14527
24841629660,14497,14497
24427744471,14480,14480
24024503730,14480,14814
24431239839,14476,14476
24431283345,14457,14457
24431318025,14445,14445
24431320402,14440,14440
24838091535,14424,22207
24431236343,14417,14417
24431315850,14412,14412
24431317499,14410,14410
24431277892,14408,14408
24020925929,14406,28699
24434857798,14391,14391
24845168416,14384,14384
24431319573,14379,14379
24434814585,14375,14375
24841669462,14370,14370
24427740106,14363,14363
24431240905,14360,14360
24431238601,14351,395145
24020927123,14347,14347
24020927298,14342,14342
24431237754,14334,15529
24431315045,14325,14325
24845165648,14312,14312
24845166217,14308,14308
24841599037,14278,173251
24841669580,14273,28865
24431319560,14271,14271
24841667482,14262,14262
24434850903,14249,14249
24434852408,14244,14244
24838093681,14242,14242
24845205455,14241,14241
24434855709,14233,14863
24431275895,14223,14223
24431313805,14219,14219
24431273780,14208,14208
24427781386,14206,14206
24020927362,14199,14199
24431314360,14195,14195
24434859784,14190,15326
24431313352,14185,14192
24431318967,14174,14174
24434850890,14161,14161
24434778959,14150,14150
24845207799,14145,14145
24431316113,14143,14143
24427783212,14094,14094
24431278292,14086,14086
24841591776,14082,14082
24434811903,14062,14062
24841632555,14054,14054
24431280474,14051,14051
24020927499,14008,14008
24431240611,14006,14983
24841632048,14000,14000
24431318911,13994,15944
24024466612,13992,13992
24841669577,13988,13988
24845165807,13981,29529
24017389058,13970,15431
24020967746,13966,13966
24841633037,13964,13964
24434771852,13960,15266
24845206005,13941,13941
24431318131,13921,13921
24841632289,13917,13917
24434850752,13917,13917
24431282978,13912,13912
24845170719,13908,13908
24431284101,13903,13903
24845133313,13889,18223
24845170333,13889,13889
24434776245,13878,13878
24431316067,13877,13877
24434815441,13875,13875
24841628827,13840,13840
24845168369,13832,13832
24434812675,13819,13819
24431235903,13818,52392
24841673365,13817,28102
24845167434,13814,20031
24841671905,13764,13764
24431284459,13742,13742
24431273559,13719,13719
24020884467,13718,333928
24841672825,13701,13701
24845170609,13693,13693
24838091809,13682,14848
24845209786,13680,13906
24841596678,13671,13671
24434852043,13663,13663
24431235936,13656,13656
24434852752,13653,13653
24434781405,13646,13646
24020890066,13645,13645
24434781066,13629,13629
24431277153,13628,13628
24431317967,13618,13618
24431240193,13617,13617
24845205421,13613,152566
24017348848,13607,302687
24020888753,13602,13602
24434771750,13601,13601
24845211587,13600,22689
24841632665,13595,13595
24020889291,13587,13587
24838092798,13572,13572
24841630448,13570,13570
24020928016,13569,13569
24845207645,13567,13567
24431239834,13564,13564
24024503891,13564,13564
24838094419,13556,13556
24020928136,13555,13555
24841595535,13539,13539
24434851980,13524,13524
24431317623,13516,13516
24841628045,13496,13496
24431284225,13488,13488
24434858936,13460,13460
24845205625,13458,13458
