body,boxed_size,full_size
6252451354,19454,19454
6252446986,19436,98607
6659262722,19428,19428
6245331806,19423,71922
6252486741,19421,19421
6659227131,19409,19409
6248912717,19409,19409
6252453543,19406,19406
6252488152,19345,60316
5838518551,19338,19338
6248950183,19306,19306
6252486494,19262,19262
5838596582,19230,19230
5838517946,19227,19258
5842096570,19175,22480
6252449385,19166,32546
6662765932,19133,19385
6248915303,19020,19020
6659265147,19018,73239
6662801083,19010,19010
5835061110,19005,44038
5838597022,19000,19000
6252412051,18996,18996
6248908888,18971,18971
6662804721,18924,20896
6245375014,18920,18920
6248950471,18882,18882
6659304446,18881,18881
5838558115,18834,18834
6252490055,18823,18823
6248875240,18801,18801
6659307119,18800,18800
6248908014,18795,18795
5842096549,18792,19138
5842096327,18778,86757
6252485775,18778,18778
6245457923,18738,179469
6655725413,18711,42693
6252445715,18693,18693
6659262591,18689,18689
5842136930,18664,19850
5835060921,18634,18634
5842136534,18632,18632
6245372317,18605,18605
6659264132,18474,18474
5834982544,18447,18447
6659262541,18414,18414
6252449610,18389,18389
6248908564,18377,18377
5838558429,18376,18376
6655728958,18354,18441
6248907917,18345,18345
6248910837,18295,18295
6248916016,18240,18240
5838558283,18202,18202
6252491905,18155,18155
6659307929,18150,31396
6248951885,18141,18141
6248869720,18128,18128
5838517877,18112,18162
6248953025,18108,18108
144196112758,18072,18072
6248953765,18069,18069
6662840895,18068,18068
6655730216,18062,18062
6252489768,18042,19309
6659305370,18023,18023
5835060361,17930,22547
5838596118,17923,25282
5838517639,17903,20291
5838558015,17902,17902
6248947264,17889,18140
5838558352,17871,17871
6248913071,17865,17865
6248916089,17787,17787
6252485086,17786,17786
6252487429,17767,17767
6252489189,17746,17746
6248908225,17655,17655
5842135752,17630,17630
6248911895,17625,17625
6252486241,17617,17617
6248950938,17615,17615
6252449016,17604,17604
6662761104,17602,31007
6659302460,17584,21558
6245374014,17547,17547
5838557830,17467,17467
6659306488,17451,17451
5838557700,17446,21830
6252484936,17445,22076
6248952743,17420,19840
6252447284,17415,17415
6248910357,17410,17410
6252408289,17351,26120
6248953987,17312,17312
6248948457,17308,17308
6659305962,17238,17238
6659228238,17207,52025
6252447656,17195,17195
6655725147,17152,17152
5838518427,17106,17106
6655725217,17065,17065
6252453723,17047,29415
6659262293,17042,17042
6245335142,17035,17035
6248870450,17020,17020
6655766449,17000,24345
6248871615,16975,16975
5838515967,16942,154960
6252451582,16926,16926
6245374196,16910,16910
6659264463,16901,16901
6245372123,16860,16860
6245369968,16834,16834
5838558307,16808,16808
6659224327,16793,16793
6248912587,16781,16781
6659305973,16777,16777
5838558070,16762,16762
889823986,16750,442133542
6662844381,16744,16744
6252487783,16723,35476
6245413095,16718,101046
5838557690,16695,18480
6245372127,16687,23945
6659305984,16663,16663
6659264540,16616,16616
6252445698,16551,16551
5838558548,16545,16545
144279712893,16528,16528
5842137340,16523,16523
6248954210,16507,16507
6659262048,16480,16480
5842135924,16478,16478
6248952296,16469,16469
6659264359,16448,16448
6659265254,16445,33791
6248949347,16416,16416
6662840136,16397,271025
5838597192,16370,16370
5834982291,16368,16368
6655724948,16351,16351
6662801563,16350,16350
144237678648,16336,16336
6248868230,16335,16335
6248948578,16309,16309
6248953784,16251,29313
6248868371,16239,16239
6662844659,16179,17088
6659262254,16176,16176
5835061531,16167,16167
6252445980,16160,16160
6245410829,16129,18095
6659307334,16125,16125
6662802452,16036,16036
6662764602,16029,16029
6245370984,16009,16009
5835061208,15969,17071
5838558245,15936,15936
6248910410,15934,15934
6248909432,15923,15923
6245415625,15922,33306
144238138525,15920,15920
6248909332,15887,15887
6248907916,15876,15876
6252452967,15873,15873
6248915354,15853,15853
139457614497,15840,15840
6248955013,15803,15803
6659304797,15791,15791
6248952695,15779,15779
5842135690,15755,15755
6248874113,15726,15726
6252486386,15705,15705
6659306097,15704,15704
6252484732,15689,15689
6248914456,15676,15676
6662801115,15668,15668
6662843363,15648,15648
6655766636,15642,15642
5835060701,15596,26401
6252487430,15589,15589
6659305071,15573,15573
6248954366,15566,219455
6252449019,15532,15532
6248907958,15479,15479
6252452453,15479,15479
5834978613,15470,1298778
6662800334,15458,15458
6662761255,15425,15425
6659226611,15408,15408
6252446826,15397,15397
6659265260,15366,15366
6655687569,15339,17291
6248869096,15325,15325
6659264552,15311,15311
6655730067,15265,15265
6659306434,15239,15239
6662804819,15225,15225
6662839505,15175,15175
5838558533,15148,15148
6248949082,15114,15114
6655729746,15079,16667
6248954542,15033,15033
6659264554,14994,14994
5838518904,14991,19545
6245375789,14974,14974
5838518223,14954,15601
5838517890,14951,20755
841369749158,14942,284148540
6659305144,14938,14938
6662805191,14935,63722
134635514581,14920,14920
6252488688,14896,14896
6655730102,14895,14895
5835061509,14894,18643
6662842557,14873,14873
6248953417,14864,14864
6248873478,14861,14861
6655729585,14858,14858
6248947317,14852,14852
139416038206,14840,14840
6248874174,14800,14800
5842096249,14796,17502
5842137558,14765,14765
5842135600,14763,14763
6659307614,14759,14849
6252450631,14717,14717
5838557708,14710,14968
6248910715,14704,14704
6252486600,14697,14960
6655766394,14650,14650
6252486174,14640,14640
6248869288,14592,14592
6248871024,14566,14566
6248953062,14563,14563
6248915797,14560,14560
6252489520,14532,14532
6659262030,14531,14531
6662843898,14524,14524
6252446646,14524,14524
6659307283,14519,14519
6659307804,14480,100603
5842097465,14465,14465
5842096848,14460,14460
6252448434,14355,14355
6252413306,14346,14346
6248910947,14341,14341
6662764989,14337,14337
5838596740,14325,14325
5838597728,14319,14319
6245411095,14308,14308
6248909494,14273,14273
6659264754,14270,14270
6248915707,14255,14255
6252489494,14254,14254
6245370083,14254,14254
6659301424,14246,14246
6659264237,14212,14212
6662839179,14202,14202
6659225077,14178,17304
6655767350,14175,14175
5842062571,14173,27922
6252491635,14162,14162
6252489667,14140,38699
5842135163,14136,22299
6659225184,14120,14120
5838557900,14117,14117
6655807920,14107,165865
5838597193,14090,14090
6662800798,14042,14042
5838516820,14031,129519
5835017570,14019,61735
6659305765,14018,27175
5838596879,14017,14017
5842136128,13997,13997
5838518581,13988,13988
6655687285,13986,52229
6248908365,13974,13974
6655767705,13966,13966
5835019591,13961,52639
6252448482,13938,13938
5835019931,13933,13933
6248912144,13886,13886
5842136647,13881,13881
6252452626,13857,13857
6662841184,13846,13846
6245375690,13821,46645
6248911998,13816,13816
6252450136,13812,13812
6252412217,13808,13808
6248909310,13801,13801
5842137080,13794,13794
5842137091,13785,13785
6662804570,13769,35442
3758561689,13769,667542401
6659306976,13713,13713
6659263645,13688,13688
5838558193,13678,13678
6248954423,13577,13577
6248914426,13558,13558
6248909518,13558,13558
5842096718,13546,13546
6252486220,13524,13524
6245332948,13482,13482
6662800737,13467,13467
6248952360,13465,13465
6659262433,13450,13450
6662844256,13429,13429
6659264613,13419,13419
6659264405,13409,13409
6659306756,13401,13401
6659306672,13378,13378
6248914455,13362,13362
6659304721,13325,13325
6655730038,13293,38108
6248912325,13245,13245
6655730350,13240,17391
6252450465,13235,13235
5835019772,13231,41714
5838557245,13229,21960
6248948141,13191,13191
6248913536,13130,13130
5838518465,13130,29039
5838595197,13116,48599
6662803245,13114,13720
6655729201,13111,13111
6655729049,13102,13102
6248954563,13092,13092
6659265042,13062,13062
6248953644,13049,13049
6662841161,13032,251527
5838517680,13028,49275
6662844487,13018,2804964
6248910577,13012,13012
6659303801,13006,13006
6662839740,12983,12983
6659265649,12965,27925
5838558419,12953,12953
6248953642,12944,12944
6248954232,12932,12932
6252444951,12927,12927
6659307420,12918,44703
6252486961,12875,12875
6252453387,12837,12837
6662839944,12833,27656
6662802843,12800,40251
6245410497,12788,12788
6659262942,12742,12742
6248909401,12740,12740
6248869385,12682,20625
6252486416,12674,12674
6252489629,12669,12669
6248950537,12658,12658
6252451052,12655,12655
6248916174,12637,12637
5838518293,12631,12631
5842136192,12629,12991
6659307669,12586,12586
6248871815,12575,73465
6252447772,12559,12559
6252487082,12549,12549
5838518221,12533,29189
6655725081,12523,12523
5842137402,12523,12523
6245337145,12488,19520
5842136841,12482,12482
6245334248,12481,12481
6248951329,12477,12477
6252453938,12463,38432
6252486244,12456,12456
6245375165,12452,12452
5838558583,12451,12451
5842136670,12438,12438
6659265343,12399,12399
5838517845,12398,17139
5838558543,12390,12390
6248913668,12384,12384
139415117224,12368,12368
6659223094,12345,12489
6252451514,12345,12345
6248947800,12338,12338
6248952395,12329,12329
6662844588,12325,12343
6662799777,12316,12316
6655770074,12287,13558
6659265624,12251,144169
6248948543,12245,12245
6252411572,12243,12243
6252406976,12223,15050
6659264838,12206,12206
6252410037,12150,12150
5838558490,12139,12139
5838557784,12113,12113
5838596758,12106,12106
6252448767,12106,33035
841369732088,12098,316898399
5842135074,12098,23988
6655729361,12083,12083
6252445283,12071,12071
6252447327,12058,12058
6659265601,12055,35686
5845673885,12047,1012299760
6659306663,12044,12044
6252485920,12035,12035
6659306015,12032,12032
6659262320,12018,12018
6245371211,12004,12004
953374388,12003,431500120
5838558155,12000,12000
6662841117,11993,11993
6662761433,11984,11984
5838596773,11979,11979
6248909893,11932,11932
5842096624,11923,11923
6659223274,11875,11875
6252447132,11857,11857
6662804368,11816,11816
5834982191,11796,11796
6252487564,11775,11775
6248953346,11745,11745
6252450103,11740,11740
6245335175,11731,11731
6248868419,11731,87416
6248946791,11725,11725
6659262956,11711,11711
6252489634,11709,14273
6662804970,11685,16632
6252448193,11683,11683
6245370743,11679,11679
6655767987,11661,11661
5842097626,11656,11656
6248909099,11653,11653
6662843503,11641,11641
6252447164,11639,11639
6248909479,11604,11604
6659307405,11600,11600
6252491945,11566,11566
6252486766,11563,11563
6662841261,11554,11554
6659265450,11549,11549
6252486004,11547,18384
6248870814,11511,11511
6248868935,11506,12556
6659264836,11492,11492
5838557456,11468,27819
6662844340,11465,17562
6248952510,11456,11456
6655725277,11441,15051
6248912000,11418,11418
6248914884,11400,11400
6248868392,11395,11395
6248870696,11380,11380
6245370655,11377,11377
6252446885,11369,11369
6252491720,11324,11324
6252448853,11316,11316
6252453096,11301,11301
6252489803,11300,11300
5834982343,11281,11281
6662802935,11272,11272
6662804089,11253,13863
6248909734,11253,11253
6248874162,11252,11252
6659262340,11244,11244
6248915584,11213,11213
6245374363,11189,11189
6252485182,11189,11189
6655766423,11169,11169
6655765699,11164,11164
5835061040,11143,11143
6659265772,11143,25688
6659304398,11129,11129
6248870470,11128,11128
6245331313,11128,11129
6662841770,11125,24903
6252447090,11123,11123
139374009024,11120,11120
6248913663,11106,11106
6252485916,11106,11106
6252450464,11099,11099
6245457699,11092,239341
6252446962,11075,11075
5842096206,11051,19943
5842136456,11040,11040
6659264612,11022,11022
6659303743,11009,11009
6252446654,11004,11004
6248912432,10995,10995
6659307700,10984,104718
6659301615,10967,10967
6248953111,10967,10967
6662803322,10961,10961
6248908411,10957,10957
6248911300,10949,10949
6245372788,10914,10914
6662803309,10908,27128
6252450277,10904,10904
6248871803,10876,10876
6252487665,10871,10871
6662761455,10867,10867
6252452694,10843,10843
6662764162,10825,2908992
5838596418,10824,11256
6659306064,10814,10814
6659263286,10802,10802
6252411761,10768,11668
6248911447,10746,10746
6659263411,10738,10738
6659224738,10730,10730
6248911165,10725,10725
6248873182,10719,10719
5842135761,10713,10713
5838558516,10683,10683
5842096536,10683,26038
6252446856,10665,10665
5838557908,10664,10664
5838597152,10661,10661
6248915134,10651,10651
5838558135,10647,10647
6659265381,10628,10628
6248909470,10627,10627
6252449027,10613,10613
6252449359,10610,10610
6659305842,10609,10609
6659304229,10587,10587
6659306165,10583,10583
6248951286,10583,10583
5838597044,10580,10580
6248953218,10568,177253
6245374964,10557,10557
6662801949,10537,10537
6248915684,10536,10536
6248913281,10521,10521
5421169938,10476,467675
6252449561,10467,19678
6252488500,10460,10460
6662804350,10445,10445
6252449609,10441,10441
5835060681,10435,12403
6248911643,10430,10430
5842063878,10424,10424
5838558264,10405,10405
6659226133,10399,28664
6248949264,10392,10580
6248871362,10390,10390
6248915824,10373,10373
6248911876,10372,10372
6659306344,10358,10358
5838596501,10353,10353
6655724946,10327,10545
6252448408,10325,10325
6248914395,10320,10320
6252485499,10305,10305
6245372903,10302,10302
5838596338,10285,13976
6659301408,10276,10276
6248953640,10275,10275
6662842753,10257,11262
6662765867,10257,18791
6248911195,10255,10255
6248910615,10245,10245
6662804996,10237,10237
6659225793,10234,17272
6662800243,10229,10229
6252489416,10227,10227
6662804695,10223,10223
6252484656,10222,10222
6252449982,10217,10217
6252453880,10213,10213
6662801443,10207,14240
6245373212,10200,11371
6659304168,10192,10192
5842096548,10189,10434
6662765251,10189,10189
5834981938,10182,104660
6252450668,10181,10181
6248953291,10179,12755
6248874544,10178,10178
6659263981,10178,10178
6662803304,10163,10163
6252486451,10161,10161
5838517353,10158,18248
6252490596,10127,10127
6248953292,10125,10125
5838557952,10119,10119
6245417192,10117,10117
6248911366,10108,10108
6252489397,10095,10095
6252488027,10093,10093
5835020433,10092,10092
6248907997,10080,10080
5835061862,10069,10069
6248907782,10061,10061
6252490211,10057,10057
5835019528,10049,10049
6245334672,10043,31801
6252445118,10038,10038
6659304372,10031,10031
5838596736,10012,10012
6252489605,10011,10011
6245417140,9971,9971
6662801566,9967,9967
6662843345,9931,9931
6248868842,9926,9926
6659304123,9926,9926
5838557842,9902,9902
6655726285,9884,9884
6655765092,9877,9877
6252488280,9865,9865
6659223708,9863,9863
6252452429,9861,9861
6252486564,9859,9859
6248909836,9858,9858
6252486840,9852,9852
6248875313,9835,9835
6662838958,9831,9831
5842136979,9812,9812
6248953741,9810,9810
6245370385,9801,10461
6662800602,9783,9783
6252487397,9772,9772
6655726647,9772,30817
6245372086,9726,9726
6659304152,9701,71175
6659263575,9698,9698
5835020333,9689,155711
6252490097,9687,9687
6252414606,9657,9657
5838518043,9651,9651
6248954070,9647,9647
6659308007,9628,9998
6659265333,9626,9626
6655765958,9620,9620
6252452879,9615,9615
6659302671,9611,9611
6659305453,9610,9610
6659262957,9603,9603
6662841977,9600,9600
5834982491,9599,9599
6662803715,9586,9586
5842096596,9562,9562
6248912308,9556,9556
6245370953,9545,77220
6662839810,9543,9543
6248954786,9528,17373
6659302808,9525,9525
6655765427,9513,33556
6655729043,9500,9500
144237677784,9496,9496
6662804212,9490,9490
6655728920,9484,9484
6659306294,9479,9833
5838597195,9473,9473
6655729587,9461,9461
6248913989,9461,9461
6655728718,9434,9434
5842097433,9413,9413
5842095959,9404,44825
6248911442,9403,9403
6662842030,9377,9377
5838516386,9351,58288
5842096640,9341,9341
6662765490,9331,9331
6655728118,9328,26701
5838517857,9326,11770
6252454043,9306,9306
6245371489,9302,9302
6662841183,9287,9287
6662803716,9284,9284
6662844760,9279,10092
6252487055,9278,9278
6245370241,9270,9270
5842096719,9244,9244
6252487801,9228,9228
6245414292,9219,9219
6248908107,9214,9214
5835020087,9207,16842
6655730194,9206,9206
6252446009,9198,9198
6662842165,9180,9180
6245416120,9160,9160
6245411447,9159,26988
6248914850,9151,9151
6655688155,9147,9147
6252488862,9140,9140
6252445632,9135,9135
5842136104,9130,9130
6252453922,9125,9125
6248872134,9076,24763
6252452334,9063,9063
6248951870,9060,9060
6248909105,9058,9058
6248954695,9056,11026
5838596331,9055,35739
6248912758,9047,9047
5842135594,9044,22300
6252451515,9042,11981
6248949873,9034,9034
6248952838,9030,9030
5842096727,9029,9029
6252445477,9024,9024
6252450893,9017,9017
5838597813,9015,9015
6662803796,8997,8997
6252488539,8995,8995
6252491146,8994,8994
6252446875,8992,8992
6248910964,8991,8991
5842136425,8987,12061
6655687353,8981,95838
6248911503,8978,8978
6655728923,8960,8960
6248946871,8953,8953
5842135838,8934,8934
6248912102,8930,8930
6662844293,8921,8921
6248954138,8917,8917
6248870988,8915,8915
6248908575,8911,8911
6252486875,8911,24671
6245409388,8909,8909
6252450275,8909,8909
6248870735,8894,8894
6248912430,8892,8892
6662841370,8878,8878
6248949904,8870,8870
6662841406,8857,8857
6248910666,8853,8853
6248949350,8842,9111
6252446709,8835,8835
6252487734,8834,8834
6245332950,8830,8830
6659305854,8829,8829
6248948707,8813,8813
6252446742,8811,8811
6659265325,8802,8802
6252484872,8800,8800
6245410892,8796,23177
5838597998,8788,8788
5834982190,8786,8786
5842137311,8780,8780
6659266663,8776,852448
6252448752,8770,8770
6248910419,8768,8768
6662842674,8765,8765
6659262043,8763,8763
5842135959,8745,8745
6655729333,8722,8722
6659308084,8713,9502
6659262299,8711,8711
6659303100,8707,8707
6252485558,8695,8695
6252487728,8689,8689
6245372316,8666,59239
6659262471,8661,8661
6655769608,8658,8658
6248911176,8648,8648
5831517345,8639,551220
6252445358,8625,8625
6252409504,8614,103189
6659227450,8612,18757
6252489112,8610,8610
6252451916,8607,8607
6659264228,8596,8596
6655729693,8583,8583
6252485832,8569,8569
6252453058,8565,8565
6252448997,8561,8561
6248912630,8546,8546
6248954228,8545,8545
6248871004,8534,8534
6252486641,8529,8529
144238139211,8512,8512
5835019210,8497,15015
6248953027,8495,8495
6248910963,8494,8494
6248952052,8489,8489
6659262142,8481,8481
6252445176,8481,8481
6655767352,8479,8479
6252446555,8478,8478
6248910976,8476,8476
6248908472,8466,8466
6662840850,8453,146466
6659223543,8451,8451
6252487768,8449,8449
6248947936,8448,8448
6252488094,8438,8438
6252446741,8431,8431
6248954274,8417,8417
6252486355,8417,14438
6659304125,8402,8402
6252448800,8401,8401
5838597020,8398,8398
6659264915,8395,8395
6248911864,8392,8392
6252448241,8391,8391
6248915813,8389,8389
6659263333,8373,8373
6245375563,8348,8348
6245372521,8345,8345
6662803586,8344,8344
6252491612,8284,8284
6248953548,8284,8284
6248908674,8266,8266
6248951979,8265,8265
6659227008,8265,12313
6252489515,8262,8262
6248911394,8259,8259
6659264725,8256,8256
6655769451,8250,8250
6245371343,8241,8241
6659264695,8229,8229
6252451375,8213,8213
5835061188,8211,8211
6248954447,8209,8209
6248911820,8206,8206
6662801681,8205,8205
6659304847,8192,8192
6252487109,8158,8158
6662803273,8141,8141
6662804045,8141,8141
6248911402,8131,8131
5838558480,8122,8122
6252449269,8110,14474
5838598168,8101,8101
6655689501,8088,10653
6248950986,8086,8086
6252486744,8075,8075
6662804512,8073,8073
6248910676,8056,8056
6662805030,8047,8047
6245372650,8038,8130
6662804924,8021,9401
6659262277,8008,8008
5838558061,8006,8006
6248950553,8005,8005
5838558452,8003,8003
5842135657,8003,8003
6248914099,7996,7996
6248907892,7993,7993
6655690044,7987,8590
6662840878,7985,7985
6248953983,7982,7982
6252446548,7980,7980
6248910810,7979,7979
6655764689,7969,7969
6248954340,7960,7960
5835019607,7948,7948
6252447126,7947,7947
5842136719,7942,7942
6248915348,7931,7931
6662840217,7926,7926
6252485014,7915,7915
6662801848,7909,7909
5842135854,7909,7909
5835059610,7898,62744
6655725837,7897,9416
6662840186,7894,7894
5842098095,7876,7876
6248911835,7871,7871
6245414174,7865,7865
6248908392,7864,7864
6252412628,7840,7840
6659265326,7832,7832
6252488334,7823,7823
6659307739,7823,7823
6659264435,7821,7821
6245409598,7811,7811
6245374777,7810,7810
6248874604,7799,13731
6248954249,7796,7796
6662844693,7785,7785
6248909431,7776,7776
6252449399,7767,7767
6252487010,7766,7766
6252451658,7762,7762
6659264111,7759,7759
6248916042,7758,7758
6655729148,7758,7758
5842097742,7756,7756
5842135833,7753,7753
6659304974,7751,7751
6659304775,7749,7749
6659305628,7742,7742
6248909519,7724,7724
6248914879,7719,7719
6245331741,7713,7946
6252485981,7712,7712
6245372973,7703,7703
6248869219,7703,14497
6252451455,7700,7700
6248946923,7697,7697
5842137312,7681,9779
6252488610,7677,7677
6248914836,7671,7671
6655724550,7658,7658
6252490732,7657,7657
6659303551,7643,7643
6252450669,7641,7641
6245409304,7640,14264
6248946990,7639,7639
6659263666,7638,7638
6662802530,7634,7634
6248948802,7633,7633
6659264329,7628,7628
139416046186,7624,7624
6245372718,7618,7618
6245330685,7616,7616
6245409994,7609,7609
6655729289,7609,7609
6245373984,7596,7596
6662839472,7586,7586
6248950304,7586,7586
6252447515,7583,7583
6248915300,7577,7577
144237676450,7576,7576
6252446539,7564,7564
6248870234,7564,7564
6248953577,7550,7550
6252487621,7548,7548
6252445642,7544,57689
6659303943,7542,7542
6252484408,7537,7537
6248916085,7536,7536
6252488484,7534,7534
6659307233,7530,7530
6248907527,7530,7530
6248907843,7529,7529
6662841893,7524,7524
6245411669,7519,7519
6252449560,7518,7518
5838597426,7500,7500
6248947331,7490,7490
6245331220,7469,8832
6245411486,7455,7455
6248954293,7452,17500
6662799847,7443,7443
6248915863,7442,7442
6248913429,7428,7428
6248871642,7428,7428
6662805071,7426,7426
139457612614,7424,7424
6245373510,7417,7417
6252489562,7416,7416
6662843282,7406,7406
6662844173,7404,10652
5838557481,7387,14773
5842093029,7382,222979
6252447516,7374,7374
6252486512,7372,7372
144237678916,7368,7368
5838558053,7364,7364
6662804846,7355,67298
6662839569,7350,7350
6662842711,7345,7345
5838597230,7340,7340
6248913127,7328,7328
5835060592,7320,11275
5838557745,7299,7299
6252454063,7296,7296
6245370022,7295,7295
5835061574,7277,7277
5838596524,7268,7268
6659262685,7265,7265
6252451080,7261,7261
6655729517,7260,7260
6252449702,7259,7259
6659265141,7259,7259
6662761267,7257,25135
6252448132,7254,7254
6659301686,7253,7253
6655765489,7252,9462
6252445291,7249,7249
5835060666,7239,7239
5838557992,7239,7239
6655764233,7239,7239
6252448236,7233,7233
6252486433,7231,7231
6252450137,7220,7220
6659263205,7213,7213
6659301557,7206,7206
6252487506,7205,7205
6248953370,7198,7198
6252445766,7197,7197
6252489388,7190,7190
6662804289,7187,7187
5021428873,7180,5596171
6245370647,7178,7178
6252452884,7177,7177
5842137428,7176,7176
6662799936,7152,7152
6659262161,7147,7147
6662844609,7146,7146
6245374484,7144,7144
6252446900,7143,7143
6659263631,7143,7143
6659301457,7135,7135
144279711155,7128,7128
6252447783,7118,7118
6659263444,7117,7117
6252412052,7116,7116
6252446543,7116,7116
6248912844,7110,7110
6252486224,7101,7101
6659306120,7101,7101
5834982783,7100,7850
6659262377,7096,7096
6245376086,7090,7090
6662843625,7088,7088
6659304439,7077,7077
6659264193,7072,7072
6252449367,7056,7056
5838597042,7050,7050
5838558194,7045,7045
6662765527,7037,17740
6252451568,7037,7037
6662801702,7031,7031
3397968166,7021,523146826
5838558317,7018,7018
6655725418,7001,27279
144279251642,7000,7000
6252449740,6994,6994
6248914607,6991,6991
6252452441,6990,6990
5838597886,6988,6988
6248953061,6984,6984
6662765153,6971,23295
6252488478,6970,6970
6245373857,6965,17877
6252447271,6962,6962
5835020437,6962,6962
6659307299,6960,6960
6252490657,6946,6946
6252451353,6945,6945
6248908986,6929,6929
6662842988,6926,6926
6662840771,6926,6926
6248955058,6921,6921
6659265660,6918,6918
6248952835,6917,6917
6248915435,6911,6911
6662760721,6909,105557
5838597086,6907,6907
6659262985,6907,6907
6659226802,6905,6905
6252491715,6889,6889
5842098169,6884,6884
6659262645,6883,6883
6248910613,6880,6880
6662800157,6879,6879
6252488713,6878,6878
6252489551,6864,6864
5842062659,6846,6846
6252491845,6843,6843
6662800799,6836,41035
6248953568,6830,9099
6659263326,6830,6830
6659265884,6823,16558
6252487148,6811,6811
6662844225,6807,6807
6248868418,6807,6807
6245410992,6806,6806
6252486883,6794,7024
6252490202,6794,6794
6659303152,6793,7778
6245373481,6791,6791
6248910452,6784,6784
6245375771,6781,6781
6248912511,6769,6769
6659305506,6767,6767
5838517524,6765,16509
6252447375,6759,6759
6252491695,6757,6757
6248912854,6753,6753
6248947640,6752,6752
5842096398,6751,9346
6248954425,6719,6719
5835019284,6712,14331
6252489606,6710,6710
6252490941,6708,6708
6252444947,6697,6697
6659265967,6696,11127
6659303547,6695,6695
6659265927,6694,30775
6252487224,6673,6673
6662844676,6671,6671
6659307443,6666,6666
6248913638,6666,6666
6245409723,6663,8039
6659265005,6662,6662
6252447025,6639,6639
6659305068,6629,6629
6252485442,6615,6615
6252491442,6612,37155
6245335092,6612,6612
6662805120,6611,7126
6248954401,6606,6606
6248874377,6605,6605
6245374607,6596,6596
6248954637,6595,6595
6252447469,6589,6589
144237676578,6576,6576
6659308424,6575,28188
5842137076,6569,6569
6248913667,6565,6565
5838557852,6565,6565
6245374547,6562,6562
144237676773,6560,6560
6662843815,6556,6556
6248911923,6555,6555
6248951293,6553,6553
5842098417,6547,6547
6655730269,6547,6547
6662805275,6545,42533
139416038778,6544,6544
6248908055,6543,6543
6245374717,6541,6541
6662840954,6527,6527
5838597844,6520,6520
6248908080,6514,6514
6252484927,6509,6509
6662843394,6505,6505
6248950628,6505,6505
6662842940,6504,6504
6248912305,6500,6500
6252449210,6500,6500
6252448219,6476,6476
6248907846,6473,6473
6252448821,6472,6472
6662765057,6468,6468
6245375166,6465,6465
6659262344,6460,6460
6659303969,6450,6450
6248948204,6448,6448
6252447574,6445,6445
6248874853,6444,202734
6659307845,6437,6717
6662844647,6428,6428
6662840318,6421,6421
6252487147,6418,6418
6655766424,6409,6409
6662843636,6398,6398
6662805092,6397,6397
6662842020,6394,6394
6662802812,6387,6387
6252449613,6385,6385
6659301501,6378,6378
6248914280,6377,6377
6248952953,6369,6369
5838558087,6365,6365
5842097641,6363,6363
6655769350,6359,6359
6252412421,6352,6352
6252451427,6350,6350
6252447368,6350,6350
6248949312,6348,6348
6248914244,6345,6345
6659263629,6343,6343
6248873305,6340,6340
6248908713,6337,6337
6248907781,6337,6337
5842096623,6334,6334
6248870531,6333,6333
6655767241,6329,6329
6248914276,6314,6314
6245411387,6314,11287
6248953064,6301,6301
5842097541,6299,6299
6245375068,6299,6299
6662839380,6291,6291
5838557570,6289,33943
6248954623,6287,6287
5842137594,6281,6281
6252485899,6277,6277
6248908332,6275,6275
6245415592,6275,180031
6248953175,6264,6264
6252486736,6263,6263
6248914896,6256,6256
6252488875,6255,6255
6248870116,6254,6254
6659265146,6254,6254
6252487651,6246,6246
6248910235,6238,6238
6662844176,6237,6237
6662841495,6237,10812
6252452165,6229,6229
6662761854,6225,16689
5838518901,6223,6223
6252448148,6221,6221
6248948731,6219,6219
6655764123,6213,6213
841369736597,6207,1228943333
6252487782,6207,6207
5838556949,6207,35377
6252491281,6202,6202
6248953641,6201,46523
6248916051,6199,6199
6659223489,6198,6198
6659305748,6191,6191
6662805219,6190,240976
5838597165,6190,6190
6248916040,6184,6184
6252445870,6180,68769
6248953553,6175,6175
6248914201,6168,6168
6248907504,6164,6164
5838518596,6157,6157
6245416075,6156,26790
6245369883,6154,6154
5838557414,6154,20823
5842135392,6152,12713
6659262069,6141,6141
6252486306,6141,6141
6248915794,6136,6136
5838557561,6134,8195
6252450019,6129,6129
6662804520,6123,6123
6662842199,6118,6118
5842097359,6117,6117
5835020398,6111,23925
6662800540,6111,6111
6659265442,6107,6107
6662802720,6104,6104
6248912038,6098,6098
6659265047,6095,6095
6659262031,6088,6088
6252485449,6085,6085
6248947325,6084,6084
5838597035,6069,6069
6252489725,6060,6060
6248951665,6057,6057
6662842758,6057,6057
6655685393,6041,9035
6245370901,6038,6038
6248908915,6034,6034
139415577104,6032,6032
6662842011,6029,6029
6248954365,6022,6022
6662841281,6020,6020
6252447405,6015,6015
134593481497,6008,6008
6252490441,6008,6008
6662764853,6006,6006
6252485715,5996,5996
5838597972,5989,5989
6659301684,5986,5986
144238139927,5984,5984
6252486434,5978,6255
6662801213,5971,5971
6252490348,5969,5969
5838596847,5969,5969
6248872886,5969,5971
5838557628,5953,8552
6252450160,5951,5951
6252413268,5944,12238
5838597732,5944,5944
6252486392,5942,5942
6659262943,5939,5939
6252448979,5939,5939
6248955057,5938,5938
6655726752,5935,5935
6248952511,5933,5933
6655730117,5929,6771
144279252051,5928,5928
6659266985,5924,23891
6252486882,5913,5913
